,Image Height,Image_Width,subject_name,subject_x,subject_y,subject_width,subject_height,object_name,object_x,object_y,object_width,object_height
13445,600,800,awne,160.0,189.5,34,31,building,142.0,189.5,206,379
13446,600,800,awne,95.5,202.0,105,44,building,142.0,189.5,206,379
13447,600,800,awne,92.0,314.5,106,29,building,142.0,189.5,206,379
13448,600,800,advertisement,513.5,354.0,69,20,taxi cab,532.5,401.0,265,86
13449,600,800,street,399.0,494.5,794,207,taxi cab,532.5,401.0,265,86
13450,600,800,building,441.0,197.0,144,392,building,633.5,206.0,247,412
13451,600,800,building,295.0,193.0,150,386,building,441.0,197.0,144,392
13452,600,800,building,142.0,189.5,206,379,building,295.0,193.0,150,386
13453,600,800,building,441.0,197.0,144,392,taxi cab,532.5,401.0,265,86
13454,600,800,building,633.5,206.0,247,412,taxi cab,532.5,401.0,265,86
13455,600,800,pole,642.0,46.0,36,90,flag,617.5,48.5,31,95
13456,600,800,pole,642.0,46.0,36,90,building,633.5,206.0,247,412
13457,600,800,pole,572.5,51.5,39,103,flag,561.5,48.5,33,85
13458,600,800,pole,572.5,51.5,39,103,building,633.5,206.0,247,412
13459,600,800,pole,165.0,59.5,58,99,flag,152.5,76.5,29,89
13460,600,800,pole,165.0,59.5,58,99,building,142.0,189.5,206,379
13461,600,800,pole,63.0,96.5,56,91,flag,44.0,102.0,36,82
13462,600,800,pole,63.0,96.5,56,91,building,142.0,189.5,206,379
13463,600,800,flag,617.5,48.5,31,95,pole,642.0,46.0,36,90
13464,600,800,flag,561.5,48.5,33,85,pole,572.5,51.5,39,103
13465,600,800,flag,152.5,76.5,29,89,pole,165.0,59.5,58,99
13466,600,800,flag,44.0,102.0,36,82,pole,63.0,96.5,56,91
13467,600,800,storefront,631.0,274.5,210,267,taxi cab,532.5,401.0,265,86
13468,600,800,awne,92.0,314.5,106,29,awne,95.5,202.0,105,44
13469,600,800,awne,295.5,202.0,135,50,building,295.0,193.0,150,386
13470,600,800,window,292.5,234.5,129,49,building,295.0,193.0,150,386
13471,600,800,window,437.5,174.0,37,66,building,441.0,197.0,144,392
13472,600,800,window,439.5,84.5,31,65,building,441.0,197.0,144,392
13473,600,800,window,300.0,61.5,50,59,building,295.0,193.0,150,386
13474,600,800,window,100.5,289.5,81,37,building,142.0,189.5,206,379
13475,600,800,window,292.5,234.5,129,49,building,295.0,193.0,150,386
13476,600,800,window,437.5,174.0,37,66,building,441.0,197.0,144,392
13477,600,800,window,439.5,84.5,31,65,building,441.0,197.0,144,392
13478,600,800,window,300.0,61.5,50,59,building,295.0,193.0,150,386
13479,600,800,window,100.5,289.5,81,37,building,142.0,189.5,206,379
13480,600,800,window,437.5,174.0,37,66,building,441.0,197.0,144,392
13481,600,800,window,439.5,84.5,31,65,building,441.0,197.0,144,392
13482,600,800,window,292.5,234.5,129,49,building,295.0,193.0,150,386
13483,600,800,window,300.0,61.5,50,59,building,295.0,193.0,150,386
13484,600,800,window,100.5,289.5,81,37,building,142.0,189.5,206,379
13485,600,800,window,437.5,174.0,37,66,building,441.0,197.0,144,392
13486,600,800,window,439.5,84.5,31,65,building,441.0,197.0,144,392
13487,600,800,window,292.5,234.5,129,49,building,295.0,193.0,150,386
13488,600,800,window,300.0,61.5,50,59,building,295.0,193.0,150,386
13489,600,800,window,100.5,289.5,81,37,building,142.0,189.5,206,379
13490,600,800,window,437.5,174.0,37,66,building,441.0,197.0,144,392
13491,600,800,window,439.5,84.5,31,65,building,441.0,197.0,144,392
13492,600,800,window,292.5,234.5,129,49,building,295.0,193.0,150,386
13493,600,800,window,300.0,61.5,50,59,building,295.0,193.0,150,386
13494,600,800,window,100.5,289.5,81,37,building,142.0,189.5,206,379
13495,600,800,window,292.5,234.5,129,49,building,295.0,193.0,150,386
13496,600,800,window,437.5,174.0,37,66,building,441.0,197.0,144,392
13497,600,800,window,439.5,84.5,31,65,building,441.0,197.0,144,392
13498,600,800,window,300.0,61.5,50,59,building,295.0,193.0,150,386
13499,600,800,window,100.5,289.5,81,37,building,142.0,189.5,206,379
13500,600,800,window,292.5,234.5,129,49,building,295.0,193.0,150,386
13501,600,800,window,437.5,174.0,37,66,building,441.0,197.0,144,392
13502,600,800,window,439.5,84.5,31,65,building,441.0,197.0,144,392
13503,600,800,window,300.0,61.5,50,59,building,295.0,193.0,150,386
13504,600,800,window,100.5,289.5,81,37,building,142.0,189.5,206,379
13505,600,800,window,437.5,174.0,37,66,building,441.0,197.0,144,392
13506,600,800,window,439.5,84.5,31,65,building,441.0,197.0,144,392
13507,600,800,window,300.0,61.5,50,59,building,295.0,193.0,150,386
13508,600,800,window,292.5,234.5,129,49,building,295.0,193.0,150,386
13509,600,800,window,100.5,289.5,81,37,building,142.0,189.5,206,379
13510,600,800,window,437.5,174.0,37,66,building,441.0,197.0,144,392
13511,600,800,window,439.5,84.5,31,65,building,441.0,197.0,144,392
13512,600,800,window,292.5,234.5,129,49,building,295.0,193.0,150,386
13513,600,800,window,300.0,61.5,50,59,building,295.0,193.0,150,386
13514,600,800,window,100.5,289.5,81,37,building,142.0,189.5,206,379
13515,600,800,window,437.5,174.0,37,66,building,441.0,197.0,144,392
13516,600,800,window,439.5,84.5,31,65,building,441.0,197.0,144,392
13517,600,800,window,292.5,234.5,129,49,building,295.0,193.0,150,386
13518,600,800,window,300.0,61.5,50,59,building,295.0,193.0,150,386
13519,600,800,window,100.5,289.5,81,37,building,142.0,189.5,206,379
13520,600,800,taxi cab,532.5,401.0,265,86,street,399.0,494.5,794,207
13521,600,800,flag,617.5,48.5,31,95,building,633.5,206.0,247,412
13522,600,800,flag,561.5,48.5,33,85,building,633.5,206.0,247,412
13523,600,800,flag,152.5,76.5,29,89,building,142.0,189.5,206,379
13524,600,800,flag,44.0,102.0,36,82,building,142.0,189.5,206,379
13525,600,800,line,38.0,584.5,74,25,street,399.0,494.5,794,207
13526,600,800,line,581.5,450.0,191,28,street,399.0,494.5,794,207
13527,600,800,line,401.5,462.5,797,111,street,399.0,494.5,794,207
13528,600,800,people,308.0,376.0,198,62,sidewalk,399.0,407.5,796,63
13529,600,800,advertisement,513.5,354.0,69,20,taxi cab,532.5,401.0,265,86
13530,600,800,letter,90.0,509.5,178,73,street,399.0,494.5,794,207
13531,600,800,awne,92.0,314.5,106,29,building,142.0,189.5,206,379
13532,600,800,awne,198.5,181.5,41,35,building,142.0,189.5,206,379
13533,600,800,awne,160.0,189.5,34,31,building,142.0,189.5,206,379
13534,600,800,awne,95.5,202.0,105,44,building,142.0,189.5,206,379
13535,600,800,taxi cab,532.5,401.0,265,86,street,399.0,494.5,794,207
13536,600,800,flag,299.0,303.5,52,81,building,454.0,280.0,642,464
13537,600,800,flag,302.5,301.0,33,42,building,463.0,241.5,660,449
13538,600,800,flag,220.5,343.5,61,43,building,463.0,241.5,660,449
13539,600,800,flag,302.0,307.0,40,48,building,435.0,234.0,658,448
13540,600,800,flag,154.0,362.5,50,33,building,463.0,241.5,660,449
13541,600,800,bus,521.5,495.0,369,144,street,254.0,565.5,154,55
13542,600,800,pedestrian,165.5,537.5,81,17,street,259.5,558.0,177,34
13543,600,800,people,185.0,509.5,36,43,crosswalk,165.5,534.0,91,30
13544,600,800,flag,405.5,258.5,33,43,building,463.0,241.5,660,449
13545,600,800,temple,95.5,274.5,125,471,building,463.0,241.5,660,449
13546,600,800,american flags,270.0,321.0,242,90,building,463.0,241.5,660,449
13547,600,800,white,441.0,498.0,10,10,bus,541.0,471.0,394,132
13548,600,800,windshield,384.5,485.0,61,52,bus,501.5,485.5,365,157
13549,600,800,animated person,589.5,506.5,33,69,bus,536.0,479.5,384,139
13550,600,800,window,668.0,353.5,36,85,building,463.0,241.5,660,449
13551,600,800,bus,539.5,497.5,381,149,street,322.0,560.0,168,56
13552,600,800,window,490.5,326.5,65,109,building,463.0,241.5,660,449
13553,600,800,window,389.5,354.0,39,68,building,463.0,241.5,660,449
13554,600,800,window,488.0,228.5,40,69,building,454.0,266.0,640,516
13555,600,800,window,482.0,47.0,36,52,building,454.0,280.0,642,464
13556,600,800,window,490.5,334.5,53,77,building,454.0,280.0,642,464
13557,600,800,flag,383.5,290.0,49,68,building,454.0,280.0,642,464
13558,600,800,flag,420.0,277.0,52,80,building,454.0,280.0,642,464
13559,600,800,bus,511.0,493.0,330,132,intersection,450.0,543.5,632,107
13560,600,800,pedestrian,315.0,510.0,72,52,street,392.0,544.0,766,106
13561,600,800,pedestrian,183.5,515.5,49,49,street,392.0,544.0,766,106
13562,600,800,pedestrian,731.5,501.0,87,32,street,392.0,544.0,766,106
13563,600,800,pedestrian,95.0,500.0,56,36,street,392.0,544.0,766,106
13564,600,800,apartment,288.5,137.0,21,40,building,277.5,154.0,267,308
13565,600,800,window,276.5,127.5,65,35,apartment,288.5,137.0,21,40
13566,600,800,apartment building,220.0,119.0,130,238,window,240.0,191.5,20,25
13567,600,800,window,395.5,90.0,29,58,building,381.0,154.5,80,309
13568,600,800,window,377.5,96.5,21,41,building,376.0,159.0,60,314
13569,600,800,window,358.0,106.5,14,41,building,381.0,154.5,80,309
13570,600,800,window,400.0,168.0,22,64,building,380.0,154.5,72,309
13571,600,800,window,376.5,169.5,19,49,building,380.0,154.5,72,309
13572,600,800,window,355.0,174.5,16,49,building,381.0,154.5,80,309
13573,600,800,window,319.5,132.0,17,62,building,302.0,104.0,62,208
13574,600,800,window,303.0,137.0,22,54,apartment,305.0,131.5,80,263
13575,600,800,window,288.0,143.5,24,45,building,309.0,109.0,78,218
13576,600,800,window,327.0,70.0,14,32,building,308.5,102.5,73,197
13577,600,800,person,396.0,363.5,38,89,sidewalk,415.5,467.0,727,262
13578,600,800,bush,275.5,439.0,169,210,road,121.0,468.0,238,258
13579,600,800,bush,275.5,439.0,169,210,grey pot,272.0,446.5,168,193
13580,600,800,store,595.0,300.0,404,598,clear glass window,620.0,300.5,356,593
13581,600,800,person,396.0,363.5,38,89,sidewalk,415.5,467.0,727,262
13582,600,800,man,396.0,363.5,38,89,messenger bag,392.0,353.0,30,38
13583,600,800,white line,164.5,378.0,35,14,road,121.0,468.0,238,258
13584,600,800,sign,341.0,233.5,26,51,pole,353.0,264.5,6,127
13585,600,800,man,396.0,363.5,38,89,street,415.5,467.0,727,262
13586,600,800,man,396.0,363.5,38,89,shoulder bag,392.0,353.0,30,38
13587,600,800,building,128.5,163.5,255,327,sign,128.0,191.5,62,67
13588,600,800,building,595.0,300.0,404,598,clear glass window,620.0,300.5,356,593
13589,600,800,car,269.5,355.0,79,50,street,121.0,468.0,238,258
13590,600,800,banner,341.0,233.5,26,51,pole,353.0,264.5,6,127
13591,600,800,tree,347.5,260.5,71,119,sidewalk,415.5,467.0,727,262
13592,600,800,sign,128.0,191.5,62,67,citibank,128.5,163.5,255,327
13593,600,800,star,649.5,270.5,21,59,clear glass window,620.0,300.5,356,593
13594,600,800,person,396.0,363.5,38,89,street,415.5,467.0,727,262
13595,600,800,person,396.0,363.5,38,89,brown bag,392.0,353.0,30,38
13596,600,800,person,396.0,363.5,38,89,tan jacket,399.0,344.0,38,28
13597,600,800,person,396.0,363.5,38,89,long pant,397.5,379.5,21,39
13598,600,800,man,396.0,363.5,38,89,sidewalk,415.5,467.0,727,262
13599,600,800,man,396.0,363.5,38,89,shoulder bag,392.0,353.0,30,38
13600,600,800,bush,275.5,439.0,169,210,street,415.5,467.0,727,262
13601,600,800,truck,76.5,302.0,147,116,street,121.0,468.0,238,258
13602,600,800,window,686.5,217.5,33,19,building,654.5,167.0,205,280
13603,600,800,window,730.5,9.0,53,18,building,707.0,16.5,112,33
13604,600,800,window,504.5,163.5,27,13,building,493.5,164.5,67,113
13605,600,800,window,736.0,134.0,32,24,building,643.0,170.0,240,288
13606,600,800,window,72.5,268.0,139,104,gucci store,228.5,185.5,453,371
13607,600,800,window,630.5,145.0,33,56,building,661.5,171.0,205,292
13608,600,800,car,151.0,352.0,296,144,street,402.0,500.5,794,193
13609,600,800,cart,342.5,298.0,277,218,sidewalk,346.0,354.5,684,113
13610,600,800,man,703.0,395.5,88,229,street,402.0,500.5,794,193
13611,600,800,woman,765.5,398.5,61,201,street,402.0,500.5,794,193
13612,600,800,stop light,777.5,141.5,35,67,red light,785.0,124.5,24,17
13613,600,800,person,390.5,346.5,49,115,cart,342.5,298.0,277,218
13614,600,800,line,673.5,536.0,205,34,crosswalk,639.0,500.0,320,188
13615,600,800,line,689.5,584.0,173,26,crosswalk,639.0,500.0,320,188
13616,600,800,line,660.5,497.0,229,26,crosswalk,639.0,500.0,320,188
13617,600,800,line,652.5,474.5,247,27,crosswalk,639.0,500.0,320,188
13618,600,800,line,581.5,425.5,177,11,crosswalk,639.0,500.0,320,188
13619,600,800,window,681.5,131.0,25,22,building,654.5,167.0,205,280
13620,600,800,window,684.0,130.0,24,16,building,661.5,171.0,205,292
13621,600,800,window,685.0,105.0,28,18,building,654.5,167.0,205,280
13622,600,800,window,685.0,74.0,20,14,building,671.0,168.0,222,294
13623,600,800,window,685.0,47.0,22,14,building,671.0,168.0,222,294
13624,600,800,window,709.0,75.0,26,20,building,654.5,167.0,205,280
13625,600,800,window,710.5,103.0,25,20,building,654.5,167.0,205,280
13626,600,800,window,708.0,132.0,24,24,building,671.0,168.0,222,294
13627,600,800,window,710.0,160.0,22,16,building,654.5,167.0,205,280
13628,600,800,window,704.0,185.0,20,24,building,654.5,167.0,205,280
13629,800,600,taxi,528.0,560.0,142,78,road,303.0,661.0,592,268
13630,800,600,mailbox,30.5,549.5,45,55,road,303.0,661.0,592,268
13631,800,600,trash can,122.5,580.0,43,52,road,303.0,661.0,592,268
13632,800,600,taxi,528.0,560.0,142,78,road,303.0,661.0,592,268
13633,800,600,trash can,122.5,580.0,43,52,sidewalk,103.5,609.5,203,69
13634,800,600,person,381.0,539.5,24,41,sidewalk,316.5,553.5,567,27
13635,800,600,sign,542.5,418.5,27,33,window,544.5,397.5,69,159
13636,800,600,flag,238.0,408.0,64,54,building,280.0,276.0,254,552
13637,800,600,sign,139.5,479.0,41,44,sidewalk,103.5,609.5,203,69
13638,800,600,steeple,245.0,81.0,82,44,building,280.0,276.0,254,552
13639,800,600,sign,329.0,448.5,32,39,love,326.5,455.0,23,16
13640,800,600,person,381.0,539.5,24,41,door,383.5,522.5,39,57
13641,800,600,mailbox,30.5,549.5,45,55,trash can,122.5,580.0,43,52
13642,800,600,girl,518.0,538.0,14,30,light pink,519.0,539.0,12,20
13643,800,600,taxi,528.0,560.0,142,78,road,303.0,661.0,592,268
13644,800,600,puddle,432.0,618.5,256,59,road,303.0,661.0,592,268
13645,800,600,mailbox,30.5,549.5,45,55,sidewalk,103.5,609.5,203,69
13646,800,600,trash can,122.5,580.0,43,52,sidewalk,103.5,609.5,203,69
13647,800,600,puddle,432.0,618.5,256,59,road,303.0,661.0,592,268
13648,800,600,car,167.0,708.0,332,180,road,328.0,744.0,118,82
13649,800,600,car,346.5,637.0,157,118,road,330.5,746.5,101,101
13650,800,600,car,433.0,630.0,44,64,road,327.0,740.0,106,76
13651,800,600,car,444.0,608.5,54,53,road,466.5,633.0,25,24
13652,800,600,people,500.0,620.5,48,119,sidewalk,428.5,737.5,301,117
13653,800,600,person,566.5,577.0,13,18,sidewalk,428.5,737.5,301,117
13654,800,600,window,206.0,448.5,20,17,front,221.5,478.5,73,223
13655,800,600,front,221.5,478.5,73,223,building,171.0,286.0,340,568
13656,800,600,logo,73.0,697.5,18,13,car,168.5,707.0,335,178
13657,800,600,people,500.0,620.5,48,119,raincoat,498.5,620.5,43,77
13658,800,600,people,550.5,613.5,39,117,raincoat,549.5,610.5,37,69
13659,800,600,people,500.0,620.5,48,119,rain coat,502.0,620.5,44,77
13660,800,600,people,550.5,613.5,39,117,rain coat,550.0,611.0,38,76
13661,800,600,rear end,323.0,633.0,128,112,car,345.0,636.0,166,134
13662,800,600,shrub,47.0,606.5,34,37,box,48.0,642.0,48,38
13663,800,600,shrub,84.0,603.0,38,34,planter,86.5,638.5,43,41
13664,800,600,shrub,165.0,599.0,30,30,planter,170.5,614.0,33,10
13665,800,600,shrub,193.0,598.0,26,26,planter,194.5,616.5,17,9
13666,800,600,shrub,229.0,596.5,16,21,planter,227.5,615.0,15,14
13667,800,600,people,494.5,620.5,51,119,raincoat,501.0,620.0,48,80
13668,800,600,people,546.0,612.0,40,114,rain jacket,551.0,613.0,46,78
13669,800,600,people,498.0,620.5,46,123,sidewalk,437.5,687.5,289,205
13670,800,600,people,547.5,614.0,45,116,sidewalk,437.5,687.5,289,205
13671,800,600,car,167.0,708.0,332,180,street,175.0,662.5,334,265
13672,800,600,car,167.0,708.0,332,180,curb,336.5,747.0,93,96
13673,800,600,shrub,48.5,610.0,31,36,box,48.0,641.5,48,39
13674,800,600,building,183.0,318.5,334,619,windows,184.0,302.5,330,561
13675,800,600,window,93.5,463.0,39,28,building,174.5,316.5,333,597
13676,800,600,window,128.0,468.0,36,32,building,174.5,316.5,333,597
13677,800,600,window,156.0,478.0,32,28,building,174.5,316.5,333,597
13678,800,600,window,55.5,425.5,45,41,building,174.5,316.5,333,597
13679,800,600,window,95.0,437.0,50,50,building,174.5,316.5,333,597
13680,800,600,window,158.0,456.0,38,28,building,174.5,316.5,333,597
13681,800,600,window,181.5,461.5,27,25,building,174.5,316.5,333,597
13682,800,600,window,66.0,161.5,54,89,building,171.0,286.0,340,568
13683,800,600,car,167.0,708.0,332,180,street,198.0,682.5,352,203
13684,800,600,car,348.0,636.0,168,144,street,219.0,705.5,266,135
13685,800,600,window,22.0,448.5,30,41,building,216.5,300.0,413,596
13686,800,600,window,59.0,456.0,56,54,building,216.5,300.0,413,596
13687,800,600,window,80.0,457.5,86,59,building,216.5,300.0,413,596
13688,800,600,window,155.0,476.0,42,36,building,216.5,300.0,413,596
13689,800,600,window,483.0,397.5,66,69,building,383.0,241.5,266,379
13690,800,600,window,457.5,441.0,61,34,building,433.5,293.0,315,330
13691,800,600,window,455.0,475.5,54,55,building,389.5,323.5,185,359
13692,800,600,window,421.0,476.0,56,64,building,358.5,332.0,181,352
13693,800,600,window,354.0,494.5,34,45,building,441.5,394.0,275,330
13694,800,600,window,429.5,306.5,83,53,building,395.0,322.5,342,423
13695,800,600,wall,120.0,484.5,72,71,building,141.0,409.0,114,222
13696,600,800,sidewalk,317.0,482.5,632,233,taxi,520.5,401.0,255,138
13697,600,800,man,90.5,407.5,75,221,pant,86.5,456.5,57,109
13698,600,800,headlight,535.5,423.5,29,17,taxi,520.5,401.0,255,138
13699,600,800,window,704.0,312.0,38,46,building,643.5,176.5,309,353
13700,600,800,man,90.5,407.5,75,221,hat,89.5,307.0,23,24
13701,600,800,street,472.0,459.0,654,280,city,400.0,299.5,798,599
13702,600,800,person,140.0,399.5,54,161,sidewalk,317.0,482.5,632,233
13703,600,800,taxi,520.5,401.0,255,138,street,472.0,459.0,654,280
13704,600,800,taxi,520.5,401.0,255,138,street,472.0,459.0,654,280
13705,600,800,license plate,595.5,443.5,27,17,taxi,520.5,401.0,255,138
13706,600,800,person,321.5,341.0,19,30,street,472.0,459.0,654,280
13707,600,800,flag,73.0,62.5,66,97,street,472.0,459.0,654,280
13708,600,800,man,90.5,407.5,75,221,sidewalk,317.0,482.5,632,233
13709,600,800,person,321.5,341.0,19,30,street,472.0,459.0,654,280
13710,600,800,leave,75.0,247.0,150,150,street,472.0,459.0,654,280
13711,600,800,display window,630.5,309.0,23,48,building,643.5,176.5,309,353
13712,600,800,pole,285.5,234.5,43,469,street,472.0,459.0,654,280
13713,600,800,building,332.0,163.0,240,326,window,333.0,181.0,8,14
13714,600,800,sidewalk,317.0,482.5,632,233,street,472.0,459.0,654,280
13715,600,800,person,733.5,376.5,89,75,pond,593.5,521.5,369,147
13716,600,800,person,766.0,394.0,58,116,head,754.0,348.0,34,24
13717,600,800,leg,766.5,453.0,57,58,person,766.5,408.5,57,147
13718,600,800,wall,187.5,390.0,229,138,fountain,428.5,306.0,743,312
13719,600,800,tree,620.0,220.5,236,237,leave,620.0,183.0,236,36
13720,600,800,person,757.5,405.5,57,141,sweat suit,766.5,399.5,57,61
13721,600,800,building,689.0,58.0,150,116,window,748.5,96.5,33,41
13722,600,800,person,420.0,398.0,82,160,backpack,407.5,374.0,45,52
13723,600,800,taxi,450.5,361.5,35,41,bus,491.5,335.0,133,72
13724,600,800,flag,330.0,294.5,46,55,building,364.0,211.5,38,259
13725,600,800,puddle,371.0,455.5,68,27,wet road,399.0,476.0,798,248
13726,600,800,taxi,160.0,402.0,318,132,wet road,399.0,476.0,798,248
13727,600,800,person,423.5,403.0,65,150,short,422.0,416.5,48,37
13728,600,800,bus,490.5,319.0,125,44,building,628.0,180.5,336,349
13729,600,800,tree,41.5,273.0,81,134,wet road,399.0,476.0,798,248
13730,600,800,man,751.5,414.5,57,179,jeans,760.0,450.5,48,101
13731,600,800,woman,595.0,416.0,70,166,pant,593.0,451.0,48,84
13732,600,800,person,422.0,404.0,74,162,short,418.0,420.5,42,29
13733,600,800,woman,664.0,408.0,74,174,sidewalk,691.0,523.0,126,96
13734,600,800,window,584.5,131.5,27,25,building,537.0,159.0,152,312
13735,600,800,wall,537.5,160.5,151,317,building,512.0,213.0,62,98
13736,600,800,wall,447.5,225.0,37,150,building,537.0,159.0,152,312
13737,600,800,taxi,160.0,402.0,318,132,wet road,398.5,466.5,797,253
13738,600,800,door,182.5,395.0,91,96,taxi,160.0,402.0,318,132
13739,600,800,sign,184.0,417.0,28,30,door,182.5,395.0,91,96
13740,600,800,bus,491.5,335.0,133,72,building,624.0,193.0,344,382
13741,600,800,car,654.5,429.0,285,140,street,414.0,475.5,770,247
13742,600,800,sign,243.5,207.5,33,25,letter,245.0,206.0,26,20
13743,600,800,light,164.0,118.0,14,28,pole,102.5,202.5,119,277
13744,600,800,arrow,173.0,385.0,52,10,street,414.0,475.5,770,247
13745,600,800,arrow,368.0,427.5,78,21,street,414.0,475.5,770,247
13746,600,800,carriage,427.0,352.0,102,62,road,414.0,475.5,770,247
13747,600,800,man,52.5,386.0,49,128,sidewalk,355.0,485.0,710,224
13748,600,800,sign,75.0,186.0,36,94,pole,102.5,202.5,119,277
13749,600,800,car,71.5,348.0,33,26,light,332.5,274.0,17,20
13750,600,800,car,71.5,348.0,33,26,light,332.5,274.0,17,20
13751,600,800,taxi,197.0,351.0,58,24,road,414.0,475.5,770,247
